Day,Temperature,MC(%),pH,C/N Ratio,Ammonia(mg/kg),Nitrate(mg/kg),TN(%),TOC(%),EC(ms/cm),OM(%),T Value,GI(%),Score,Batch,Synthetic,Source
23.214285714285715,27.32166339108593,29.09553834908252,7.376654177807348,15.26259260402656,219.5999890581413,457.8581277936977,2.24279832881292,34.33373477456353,3.684740314262649,59.08336657638544,0.5669372872921979,94.85504794726242,67.61784937458094,1,1,smote_smogn
25.0,26.925,25.9661,7.326215699454469,15.022120128416134,167.7,497.05,2.2490568181229795,33.712480874695906,3.5620851607602364,58.04118618231557,0.5610071871793116,95.4555,68.58256116,1,1,smote_smogn
0.0,35.269,57.8305,6.1593,28.2086,2515.0,302.62,1.72506,48.66152752,1.9569,83.89247344,1.0,33.3853,28.21951211,2,0,original
3.0,46.91,54.3051,7.4159,23.6226,3880.2,312.23,1.79568,42.41863037,2.7332,73.12971875,0.837425466,32.8398,34.83046892,2,0,original
6.0,62.435,50.1017,8.0885,18.6067,6299.4,222.16,1.95867,36.44438509,2.8492,62.83011989,0.659610899,32.0851,42.00541921,2,0,original
9.0,53.896,44.678,8.3186,17.0303,2802.4,189.28,1.92958,32.86132627,3.3479,56.6529265,0.603727232,64.3224,55.71012098,2,0,original
12.0,37.015,42.1017,8.3186,15.5255,1173.7,246.27,2.09253,32.48757452,4.0476,56.00857846,0.550381798,82.8707,64.48217964,2,0,original
15.0,30.806,40.2034,7.8584,14.5223,766.5,365.37,2.2075,32.05797725,4.2402,55.26795278,0.514818176,85.9631,67.06072613,2,0,original
20.0,30.03,33.6949,7.8053,13.949,215.6,432.02,2.36707,33.01825943,4.0029,56.92347926,0.494494587,94.1411,70.79458514,2,0,original
25.0,27.119,27.5932,7.646,13.3758,263.5,541.18,2.32719,31.128028,3.7272,53.66472028,0.474174543,94.2222,71.67351589,2,0,original
0.0,35.5978870097479,57.8305,6.1593,28.151611291684844,2490.1816624684648,305.47214523499633,1.7279713563528678,48.66152752,1.967726743786912,83.89247344,1.0,32.825462261204564,28.30556322208341,2,1,smote_smogn
1.7857142857142858,41.29126346186485,55.811135761934,6.788264021617075,25.716203609859114,3168.273991508824,304.74876261811426,1.7620295037981892,45.24697249894045,2.334900933466871,78.70189150342377,0.9215903584741244,32.69346236397241,31.200838179108366,2,1,smote_smogn
3.571428571428572,46.878786329830994,54.283210581705525,7.389525811303571,23.700043627623884,3866.895659380312,308.31924073033133,1.795318935682989,42.36958750939583,2.7673489720084343,72.72263780270653,0.8377337991407786,33.61424966419321,34.67337832491797,2,1,smote_smogn
5.357142857142858,54.71807214071587,52.18998908407789,7.751022133894026,21.02478724720315,5098.076506775805,269.11849279613256,1.87818419261724,39.398708738825405,2.7663619726706647,68.04643151922687,0.745665047107825,32.66867690701361,38.47019205465628,2,1,smote_smogn
7.142857142857143,61.94067721732513,49.905576760656686,8.088986792978043,18.60930332923468,6299.4,222.21658576452165,1.9598333540976869,36.28138372504035,2.834711330190874,62.78030588856709,0.6605361561400327,32.0851,42.26132832867904,2,1,smote_smogn
8.928571428571429,58.05467137994694,47.47670030372991,8.209495265611364,17.90660606844426,4590.925409096135,205.98026834620725,1.9410462718333117,34.73816232287718,3.1009314471548546,59.91622346042067,0.632201743439198,48.629063536260375,48.58493096702994,2,1,smote_smogn
10.714285714285715,54.19986349721504,44.81109964658966,8.3186,16.941862346352732,2827.190306353942,189.28,1.9273152680819856,32.73951113528517,3.3491542732102797,56.60681452895054,0.6055617981339657,64.98256443705944,54.99812768670068,2,1,smote_smogn
12.5,45.6790058584944,43.33808026697861,8.3186,16.285129732527427,1954.902890906927,217.2876444384823,2.0133016010921896,32.70308169527896,3.704597676218364,56.57061122076986,0.5742336548888146,73.36846949215804,60.151441599840446,2,1,smote_smogn
14.285714285714286,37.09030305073748,42.46769384553101,8.311432673895375,15.664103869815849,1173.574996034531,245.33386323703635,2.0934123829270064,32.78526023666512,4.069770634010038,55.88387666382466,0.5490907746804777,82.6514575658831,65.29182790380851,2,1,smote_smogn
16.071428571428573,33.90714853973457,41.09567480285526,8.07999191676713,14.800434018484466,1060.1508996843304,304.54079823696327,2.1587039678653586,32.10050156611786,4.1422183890042605,55.2270876309283,0.5342425034408403,84.13341578616291,65.70932705091727,2,1,smote_smogn
17.857142857142858,30.98734761856006,40.1238496184321,7.865095260980118,14.448576299339289,804.9780568362911,364.5895754837402,2.214387200536577,32.04209177327762,4.2402,55.46182181718,0.5188402474821037,86.4575149815945,67.07509494856798,2,1,smote_smogn
19.642857142857142,30.35392645520917,36.86443713347438,7.8255270431361055,14.153372771126282,474.3430376959226,397.85012216182633,2.291252518823777,32.494546227495256,4.113208430851456,55.94020220113324,0.5077710476542019,90.5514943334878,69.47347996169194,2,1,smote_smogn
21.42857142857143,29.650936604013094,33.54966681653775,7.791111769274355,13.931999089569862,275.6017678681408,430.3268086403467,2.3638308164073614,32.95388737350037,4.011154752746057,56.63214800386825,0.4947591772338501,94.2222,70.97536890371379,2,1,smote_smogn
23.214285714285715,28.573088408397208,30.5444924962845,7.75307946996321,13.658052936556928,224.831747499052,485.4859596215324,2.344729291112509,32.15444184251636,3.8605814738656057,55.29705933771829,0.4827629341931397,94.2222,71.30046867563676,2,1,smote_smogn
25.0,27.21079335955856,27.5932,7.642410070330952,13.3758,238.1496006375724,536.065670048596,2.322928920142404,31.246334287585864,3.722723356869242,53.66472028,0.4754766835622036,93.38494025538068,71.67351589,2,1,smote_smogn
0.0,34.104,57.9661,5.9292,26.9188,2203.6,322.22,1.77677,47.82851628,1.9952,82.45636206,1.0,35.2207,28.86663176,3,0,original
3.0,45.94,53.2203,7.2389,22.6194,3664.7,289.34,1.9656,44.46069264,2.8193,76.65023411,0.840282628,40.424,37.38491846,3,0,original
6.0,60.687,48.339,7.9646,19.3232,6682.6,267.91,1.88109,36.34867829,3.0693,62.66512137,0.71783289,55.028,47.65812903,3,0,original
9.0,52.149,43.5932,8.2301,17.8185,2634.7,246.47,1.74854,31.15635999,3.3671,53.71356462,0.661935153,72.7975,56.26240751,3,0,original
12.0,33.91,40.8814,8.2478,15.1672,1556.9,213.59,2.01867,30.61757162,3.7893,52.78469348,0.56344265,88.3518,65.86812895,3,0,original
15.0,32.164,38.7119,7.8761,14.379,526.9,334.31,2.25182,32.37891978,4.1445,55.8212577,0.534161998,90.2884,67.77624238,3,0,original
20.0,31.194,30.3051,7.8407,13.8057,239.5,430.4,2.32275,32.06718968,4.0985,55.283835,0.512864615,95.0149,70.33393276,3,0,original
25.0,26.149,26.6441,7.6814,12.8025,263.5,488.89,2.35305,30.12492263,3.8708,51.93536661,0.475596981,92.5264,71.01609094,3,0,original
0.0,34.09342166187112,57.85875742007874,5.9292,26.9188,2217.9730062405133,322.6773304956297,1.774397997333882,47.70084290439487,2.0035100582009213,82.06769684022079,1.0,35.394150732326345,29.01620725231354,3,1,smote_smogn
1.7857142857142858,40.16631729472487,55.43665549746475,6.574029742383509,24.818851179594443,2918.815390555392,306.7763733490191,1.879221947745032,45.96259182485965,2.424435224443551,79.46026186085335,0.9136790068838884,38.21695657330631,32.96164803275851,3,1,smote_smogn
3.571428571428572,45.69989400608495,53.30896104360504,7.221586732173209,22.58878800731869,3665.820638542257,289.64586185974895,1.9594135883277488,44.37814007811889,2.821840912598566,76.1516592045884,0.8395002854036582,40.70398756303667,37.377950971734776,3,1,smote_smogn
5.357142857142858,53.395282373933085,50.67579116304519,7.592575338118154,21.021624295518794,5223.491407439087,277.89327256196646,1.9139509473385303,40.39924653084109,2.953467035708284,69.33188008508999,0.7768992066203202,48.1886491702916,43.13439557732733,3,1,smote_smogn
7.142857142857143,60.687,48.4580380646816,7.964184188966552,19.41766249100613,6682.6,268.2281233863727,1.8829698925403868,36.37771147493131,3.0681397659320786,62.82153330895078,0.7146626565785669,54.7920650889422,48.15235355391594,3,1,smote_smogn
8.928571428571429,56.52331591785726,46.00426455896804,8.119875359097968,18.640755781869395,4660.460363756672,258.9497371347301,1.812670052280406,33.72373691377513,3.236819937901376,58.35097655301902,0.6889943092992871,64.49346525376156,52.08509401192652,3,1,smote_smogn
10.714285714285715,52.21084177678989,43.30812783118152,8.223602923131663,17.86172018025406,2581.684985541106,244.78748912792665,1.74854,31.198364233296815,3.35835461280082,53.80107824383976,0.6676250212657869,72.88460309813554,56.27327974244542,3,1,smote_smogn
12.5,43.55459193649974,42.52834560567722,8.241758994947972,16.583731593634617,2124.8932565590544,230.2479440701337,1.8866313415236744,30.73764280927332,3.6014851872508227,53.05022886804811,0.6147172370330418,81.48943751552423,61.09960741545658,3,1,smote_smogn
14.285714285714286,33.77361255071406,41.21915802797886,8.247593859178917,15.26682498194324,1582.0646862965386,213.59,2.019711600209048,30.78982928255331,3.7887807793843287,52.774879590086336,0.5616348079989005,88.04800185097878,66.04364735858998,3,1,smote_smogn
16.071428571428573,32.92344067792563,39.6814003353004,8.07686675792585,14.890861125287678,1126.2361124594154,275.90874230705987,2.1328350627582005,31.488444122979768,3.9484008505790578,54.30223457308279,0.5506146091501167,90.08532331986562,66.52957985499846,3,1,smote_smogn
17.857142857142858,32.030734799378244,38.63898338864607,7.907818152680529,14.434270635898736,514.9010340179012,331.8134190635358,2.246350100799657,32.51222597672135,4.1445,55.5829902421272,0.5385911061744606,90.37564026761522,67.70261076321802,3,1,smote_smogn
19.642857142857142,31.560205335575905,34.56226386826627,7.851736514811237,14.078111396972677,391.7437403558018,381.438898617767,2.291012436730864,32.2639457913948,4.112694369851448,55.86178479180889,0.5264398700422561,92.36450101311604,68.57773037059768,3,1,smote_smogn
21.42857142857143,31.05768801290846,30.368002650621765,7.834556537354655,13.818200131259518,249.2224104810165,431.0182694804796,2.3255278822810186,32.12168557335627,4.109369067122759,55.46430224365765,0.5130533514367583,94.80160020440758,70.44814458470034,3,1,smote_smogn
23.214285714285715,28.92578377683884,28.598455103388726,7.774156347357295,13.406895593334053,312.9982025779776,462.2109736403248,2.337476286718578,31.164035920964103,3.976211924378658,53.56415003075717,0.4921831745759716,93.62943897345696,70.86016502632339,3,1,smote_smogn
25.0,26.45278987654445,27.0221673544861,7.689959128118372,12.8025,259.7848319942713,488.7822319724212,2.35305,30.17833939187109,3.86503108915722,51.94089683771652,0.4778069317423716,92.71337490874394,70.87785844692799,3,1,smote_smogn
0.0,32.164,57.4237,5.2389,26.8471,2395.2,335.3,1.76569,47.403656,2.4163,81.72390294,1.0,37.1074,29.5318386,4,0,original
3.0,42.642,54.8475,6.8319,23.2643,4263.5,299.16,1.86218,43.32231417,3.2308,74.68766964,0.86654797,38.3426,35.55193412,4,0,original
6.0,62.045,52.1356,7.646,19.4666,7401.2,233.59,1.89956,36.9779747,3.5095,63.75002838,0.725091351,38.1081,41.38881694,4,0,original
9.0,52.925,47.5254,8.0354,16.242,3281.4,212.15,1.8557,30.1402794,3.7881,51.96184169,0.604981544,66.9373,56.57958491,4,0,original
12.0,36.045,45.3559,7.8938,14.5223,2155.7,220.13,2.11469,30.71016259,4.306,52.9443203,0.540926208,72.5405,61.23567963,4,0,original
15.0,32.164,43.0508,7.6991,14.0207,1413.2,308.18,2.33309,32.71155496,4.6325,56.39472076,0.522242626,84.3982,66.19828617,4,0,original
20.0,28.672,31.5254,7.5221,13.1608,958.1,399.34,2.44465,32.17354972,4.5388,55.46719972,0.490213096,92.7374,70.47884132,4,0,original
25.0,28.672,25.2881,7.4867,12.6592,694.6,487.25,2.40846,30.48917683,4.3302,52.56334086,0.471529513,90.0993,70.33056362,4,0,original
0.0,32.58986763424859,57.4237,5.2494964124909576,26.80080939608529,2397.69739512524,334.1561547718064,1.76569,47.403656,2.4190689161165038,81.72390294,0.9975932832217332,37.4324078312608,29.5318386,4,1,smote_smogn
1.7857142857142858,37.34600772417645,56.28842879753988,6.022708372104802,25.034125348047212,3314.835293469084,317.1259295481468,1.813294565935784,45.23520162663275,2.8388232973163694,78.54493522940005,0.9306161429080632,37.98360660371958,32.15251741752559,4,1,smote_smogn
3.571428571428572,43.01979936251752,54.86223025715647,6.807941065508892,23.155866356095245,4224.751988522175,298.2238037254575,1.8671106537343216,43.2087554685007,3.215814219744786,74.64257469508192,0.8695386067653873,37.97055576004794,35.81711862409113,4,1,smote_smogn
5.357142857142858,52.36459791723712,53.73194716795387,7.271210266507135,21.333226408243803,5852.177004949532,265.6924614007987,1.8783427605936047,40.14661021277515,3.348768995550768,69.2365816768809,0.7978839214046652,38.38188750653449,38.5587101721603,4,1,smote_smogn
7.142857142857143,61.89603443376456,51.98882475943528,7.629068031197068,19.371980510272543,7401.2,232.98005670874895,1.893723957700811,36.75406201264653,3.504061972588378,63.79669458863981,0.7295493239573028,38.35075329885648,41.46604819903172,4,1,smote_smogn
8.928571428571429,57.26825479630549,49.87464796231468,7.853215417722556,17.97415795826602,5270.919240792475,221.69610807271928,1.8836492777810605,33.79450869543043,3.6476188282855535,57.76636458872673,0.6607776135768128,52.43102416961127,49.22747430566642,4,1,smote_smogn
10.714285714285715,53.062704071646266,47.42206099557307,8.0354,16.246612950203662,3256.154209013058,212.65235568952065,1.854121932607944,30.1402794,3.8004187608610698,51.96184169,0.6032731589964123,66.67810636053679,56.34325841690462,4,1,smote_smogn
12.5,44.28482384866064,46.511507766677575,7.968360738795571,15.397713125792247,2605.7683113534963,215.09703836718677,1.989573836392896,30.420641605704365,4.065909779041105,52.708863566550434,0.5739098935336671,69.18053169817142,59.26016533873951,4,1,smote_smogn
14.285714285714286,36.062781872600645,45.45458930604892,7.89377679698939,14.501748442515767,2167.151628370879,220.15605494252748,2.1184885167579925,30.84361038777914,4.3222380034385095,52.75114244480336,0.537779073995061,71.78322615766791,61.19500363297488,4,1,smote_smogn
16.071428571428573,34.45093291238156,44.31744994096847,7.790690917987534,14.289535164130688,1795.5123222455045,262.9446086890117,2.2237410368613943,31.61228740855212,4.472947483874799,54.40800579519088,0.5337661703113088,77.62049463094147,63.97507993895327,4,1,smote_smogn
17.857142857142858,32.096882114059824,42.84105481083832,7.706043252681719,14.245696028236209,1382.223798250522,305.6315973803493,2.332221284546079,32.44851337411352,4.6325,56.52868943175717,0.5264063886794157,84.65071147498078,66.41160977978744,4,1,smote_smogn
19.642857142857142,30.70548101277919,37.11378564230159,7.604036629927921,13.563352951595,1206.740409921876,355.2755148675021,2.386918584886641,32.39172531459975,4.577086382638652,56.15897554292096,0.504244429326117,88.63216491934331,68.03683966926532,4,1,smote_smogn
21.42857142857143,28.672,31.3874196714077,7.539553488011018,13.101429771071016,908.0207830909887,400.16969237898826,2.4445742830289605,32.073617275051376,4.541051501601056,55.37830095477143,0.4903443095605358,92.52656312304592,70.47884132,4,1,smote_smogn
23.214285714285715,28.672,28.359949745357397,7.5129066062916925,12.958350818456044,788.6092843447084,447.0964003788921,2.4308563743790708,31.071328671885155,4.418572041389644,53.92939570585457,0.4858204443977194,91.27390683591568,70.47884132,4,1,smote_smogn
25.0,28.672,25.305181099898903,7.495672806325312,12.6592,710.8905218096183,485.5160069724725,2.404490834791376,30.52172036025408,4.331038125301435,52.61898382237641,0.4776470812886172,90.191019575624,70.33936776011117,4,1,smote_smogn
0.0,28.207,75.06,4.2814,20.9961,1174.3307,423.4865,1.523330523,31.984,1.8654,85.53,1.0,32.8821,28.04209542,5,0,original
3.0,40.095,75.06,7.7641,18.0,3052.7105,476.162,1.437888889,25.882,2.2212,80.53,0.85730207,39.4615,36.33334733,5,0,original
6.0,23.881,77.771,8.1862,17.5554,921.6814,653.1363,1.146086105,20.12,2.5481,75.076,0.836126709,30.5469,34.07639467,5,0,original
9.0,18.262,76.687,8.3421,17.0,959.8679,532.2974,1.178235294,20.03,2.7788,72.803,0.809674178,63.1219,46.66855134,5,0,original
12.0,19.195,79.217,8.2317,16.2604,957.8126,624.9962,0.933187375,15.174,2.7115,70.758,0.774448588,79.4691,53.90628841,5,0,original
15.0,23.214,79.036,8.1784,16.0,884.9223,562.2239,0.850625,13.61,3.2404,70.0,0.762046285,87.21,57.15455249,5,0,original
18.0,28.548,76.506,8.1633,15.272,1261.2857,685.1596,1.085777894,16.582,3.5962,69.091,0.727373179,94.5193,61.1826149,5,0,original
24.0,20.525,77.229,8.5323,14.8965,510.3792,717.9497,0.849729802,12.658,3.6635,69.091,0.709488905,95.4555,62.261104,5,0,original
30.0,18.809,74.337,8.5018,14.7126,468.0153,786.1706,0.832619659,12.25,3.1154,68.106,0.700730136,97.99,63.52124006,5,0,original
0.0,28.086215882067016,75.06945811341733,4.28880627367453,20.9961,1184.5802397111274,424.8394608250472,1.523330523,31.815856878275603,1.8654,85.42673306902986,0.9981717309048624,33.35352855911615,28.04209542,5,1,smote_smogn
1.875,34.08998863462435,75.02561993845487,6.033082979888031,19.52186110685472,2092.8110463105777,448.5187904997194,1.4830850653590115,28.8973296449561,2.02679044809454,83.01626946387434,0.928824569849318,36.68499255682589,32.13559407758529,5,1,smote_smogn
3.75,40.095,75.09463198678904,7.777507066059098,17.985383908740655,3039.209819798428,472.50826822495407,1.4380845999442842,25.795231246986862,2.201533788049304,80.53803932605382,0.8572489511988935,39.11754299261626,36.25863619203409,5,1,smote_smogn
5.625,32.05408284225274,76.40195205073161,7.998589917859701,17.794921207547844,1973.5143458462317,565.669451331074,1.2995957866106114,23.037819967305747,2.3673723849466,77.77947825292871,0.8463817105634738,35.71838694368796,35.39397113782047,5,1,smote_smogn
7.5,23.8521206460754,77.77686568952224,8.19485649907532,17.54668891698571,933.8575535157396,655.87796376183,1.1432913238654248,20.27463434574623,2.5510134566809484,75.0080044938148,0.8359212392309018,30.5469,34.39419909156971,5,1,smote_smogn
9.375,21.027162499706847,77.23726049683121,8.259053973675158,17.302496462396476,962.6924913458512,592.4425186437842,1.1630342011495154,19.85868012867221,2.6689984853798108,73.95714263732053,0.8198922703641779,46.98246919838365,40.71098443407797,5,1,smote_smogn
11.25,18.262,76.67945049319198,8.356306609494506,17.02065338415207,958.5296072932458,534.199227513712,1.1749026915540492,20.043269406970985,2.7615545076567765,72.84923055208984,0.8087970303189083,63.25541748039873,46.53220218943469,5,1,smote_smogn
13.125,18.61700970516578,77.96910762363925,8.327030740596095,16.598804166833702,956.6771617160432,581.8647211416687,1.0497863721724103,17.583527082818744,2.7549118689336165,71.66643547256278,0.7922097974214857,71.22661386719871,50.23667486031394,5,1,smote_smogn
15.0,19.39024796550777,79.20315210693896,8.228898409873475,16.29684847413999,958.7101682183117,627.6206173415528,0.9304414303013406,15.251445782351098,2.70623142255554,70.90559489298087,0.7747041216227136,79.88495860882719,53.49798456366492,5,1,smote_smogn
16.875,21.165541622536924,79.15190648325466,8.184465256279497,16.112211628480566,936.254428383266,596.8832297408436,0.8917399466780587,14.416594360217228,2.9775510198902526,70.36868688716584,0.7666046773431581,83.7465255161266,55.33496340897695,5,1,smote_smogn
18.75,23.361116071165885,78.99675207589063,8.201784593717166,16.027120588199004,873.0402586266836,563.7051007365981,0.8486980635380884,13.523252827823928,3.2579839248639857,70.00197182240709,0.7640695441630014,86.31318863540083,57.388569179627694,5,1,smote_smogn
20.625,26.06487912234196,77.77468514935241,8.168307218169957,15.648327147883066,1076.1581872459858,623.8423068286439,0.9650934937751786,15.05919394219612,3.428081511828386,69.61958493384131,0.7433251342738659,91.53363814034888,59.56042978948438,5,1,smote_smogn
22.5,28.668664296905224,76.56253795471457,8.117407233533468,15.333694377108342,1273.7807659646485,681.9622613093663,1.0794655940793103,16.490170467674446,3.5932712304174133,69.11539628605124,0.7289228756209543,93.66661801806045,60.8832339102869,5,1,smote_smogn
24.375,24.48433071920705,76.8383309653641,8.36569988044868,15.0767498819425,892.2528970116443,701.0635377004936,0.9673808260379864,14.744128169294962,3.6201300790062914,69.19070577009784,0.7191139206858498,95.51698663879188,61.57816220174578,5,1,smote_smogn
26.25,20.573798232675134,77.20923738132228,8.520992393895792,14.884775990902298,512.8082817909541,716.2666772132924,0.842975817538443,12.660458511509274,3.6400309042230248,69.12103550066857,0.7084558977894813,96.03338017990195,62.25469950461577,5,1,smote_smogn
28.125,19.664075514412623,75.79798523089066,8.515137687660621,14.803898225912318,502.0235085739373,756.3931008621565,0.8445862654650789,12.673321332394234,3.381606447008789,68.53443411699588,0.707947390279012,96.16319998433671,62.95912277465361,5,1,smote_smogn
30.0,18.699770951374727,74.34223649223865,8.508812339179805,14.7126,468.0153,785.8195522379024,0.8329896924094916,12.25,3.1130972765445395,68.14381618090343,0.700730136,97.77929586200526,63.32487750109053,5,1,smote_smogn
0.0,33.326,59.699,5.0608,17.7629,1757.4671,570.7682,2.049665314,36.408,2.4519,78.485,1.0,33.3853,28.21951211,6,0,original
3.0,49.143,58.434,8.0304,16.0,4050.8389,345.5596,2.447,39.152,2.8846,71.818,0.900753818,32.8398,32.18035529,6,0,original
6.0,40.192,53.554,8.9849,14.5737,5343.5666,487.9349,1.917563831,27.946,3.7885,68.712,0.820457245,32.0851,35.2744515,6,0,original
9.0,21.001,52.289,8.9505,14.0,882.6709,609.0691,1.795285714,25.134,4.0481,67.727,0.788159591,64.3224,47.99214491,6,0,original
12.0,22.047,51.205,8.8401,13.3348,841.7777,716.9718,1.784353721,23.794,4.3173,66.591,0.750710751,82.8707,56.09897578,6,0,original
15.0,27.977,48.494,8.977,13.0,1059.6616,727.1638,1.552923077,20.188,4.5865,64.697,0.731862477,85.9631,57.97803189,6,0,original
18.0,29.977,43.253,8.9238,12.6692,1050.7842,553.6052,1.86389038,23.614,4.9423,62.652,0.713239392,94.1411,61.64072958,6,0,original
24.0,23.024,42.53,9.2546,12.157,945.2895,2076.4053,1.750102821,21.276,5.0288,61.591,0.684404011,94.2222,62.87600327,6,0,original
30.0,22.024,38.373,9.3195,12.0268,901.1905,2082.5363,1.829580603,22.004,5.1154,61.136,0.677074126,96.13,63.85538454,6,0,original
0.0,33.318940600336795,59.699,5.0608,17.7629,1725.58142076505,584.8146318372208,2.0538666203299574,36.34983595205133,2.4657485507831827,78.485,1.0,33.78833243179878,28.418105954420312,6,1,smote_smogn
1.875,41.326595871270776,59.03587354398033,6.533456413388085,16.900505957003382,2917.962938449624,451.1844380730988,2.251750580644027,37.89640018847652,2.6640015299362965,75.16163253093764,0.9493718718538228,32.591176512100404,30.48584766036798,6,1,smote_smogn
3.75,49.143,58.399983206103904,8.028611237462167,15.997172387430032,4071.8404273328815,350.3496631369057,2.445725527017769,39.152,2.903732214418933,71.66516294849525,0.9017664780455644,32.94038867424815,32.67798939858122,6,1,smote_smogn
5.625,44.63222354291778,55.756547356805726,8.50332533422422,15.245435865413226,4692.678781813343,398.1325457760034,2.1884708361294125,33.63900984392752,3.31862156304206,70.34129369240523,0.8581694120757433,33.14949032336637,33.74534328404643,6,1,smote_smogn
7.5,40.08054054518015,53.5966945173662,8.958356408632875,14.541673584490102,5317.894051870891,504.1820652228718,1.9157856879453397,27.830274206613936,3.7682765173006136,68.8053681934536,0.8181653384643356,33.03223363285383,35.10989489523713,6,1,smote_smogn
9.375,30.48296330684692,53.00168861587589,8.977348121758041,14.314525032381589,3112.537936255452,533.8325027713504,1.8548418895940904,26.591368600558656,3.93287495973428,68.29679725292549,0.8062927808001027,48.22454189916019,41.37544805801832,6,1,smote_smogn
